0,11.3906
0.00020002,11.39
0.00040004,11.3892
0.00060006,11.3884
0.00080008,11.3875
0.0010001,11.3866
0.00120012,11.3863
0.00140014,11.3855
0.00160016,11.3852
0.00180018,11.3846
0.0020002,11.3839
0.00220022,11.3829
0.00240024,11.3823
0.00260026,11.3815
0.00280028,11.3804
0.0030003,11.38
0.00320032,11.3793
0.00340034,11.3786
0.00360036,11.3777
0.00380038,11.3762
0.0040004,11.375
0.00420042,11.3743
0.00440044,11.3737
0.00460046,11.373
0.00480048,11.3722
0.0050005,11.3716
0.00520052,11.3707
0.00540054,11.3701
0.00560056,11.3694
0.00580058,11.3682
0.0060006,11.3676
0.00620062,11.3668
0.00640064,11.3661
0.00660066,11.366
0.00680068,11.3651
0.0070007,11.3643
0.00720072,11.3642
0.00740074,11.3633
0.00760076,11.3628
0.00780078,11.3618
0.0080008,11.3618
0.00820082,11.3612
0.00840084,11.3599
0.00860086,11.3583
0.00880088,11.3575
0.0090009,11.3573
0.00920092,11.3562
0.00940094,11.3553
0.00960096,11.3548
0.00980098,11.3537
0.010001,11.3534
0.010201,11.3528
0.010401,11.3523
0.0106011,11.3515
0.0108011,11.3509
0.0110011,11.35
0.0112011,11.3491
0.0114011,11.3479
0.0116012,11.3475
0.0118012,11.3464
0.0120012,11.3455
0.0122012,11.345
0.0124012,11.3444
0.0126013,11.3435
0.0128013,11.3431
0.0130013,11.3426
0.0132013,11.342
0.0134013,11.3412
0.0136014,11.3405
0.0138014,11.3398
0.0140014,11.3393
0.0142014,11.3385
0.0144014,11.3377
0.0146015,11.3367
0.0148015,11.3358
0.0150015,11.335
0.0152015,11.3339
0.0154015,11.3328
0.0156016,11.3317
0.0158016,11.331
0.0160016,11.3303
0.0162016,11.3298
0.0164016,11.3289
0.0166017,11.3282
0.0168017,11.3274
0.0170017,11.3268
0.0172017,11.326
0.0174017,11.3254
0.0176018,11.3245
0.0178018,11.3239
0.0180018,11.3236
0.0182018,11.3233
0.0184018,11.3225
0.0186019,11.3218
0.0188019,11.3214
0.0190019,11.3207
0.0192019,11.3197
0.0194019,11.3185
0.019602,11.3184
0.019802,11.3174
0.020002,11.3166
0.020202,11.3159
0.020402,11.3154
0.0206021,11.3142
0.0208021,11.3137
0.0210021,11.3124
0.0212021,11.3122
0.0214021,11.3112
0.0216022,11.3103
0.0218022,11.3097
0.0220022,11.3091
0.0222022,11.3084
0.0224022,11.3077
0.0226023,11.3076
0.0228023,11.3071
0.0230023,11.3062
0.0232023,11.3051
0.0234023,11.3041
0.0236024,11.3029
0.0238024,11.3018
0.0240024,11.301
0.0242024,11.3007
0.0244024,11.2999
0.0246025,11.299
0.0248025,11.2981
0.0250025,11.297
0.0252025,11.2961
0.0254025,11.2954
0.0256026,11.2949
0.0258026,11.2939
0.0260026,11.2934
0.0262026,11.2926
0.0264026,11.2919
0.0266027,11.2913
0.0268027,11.2904
0.0270027,11.2897
0.0272027,11.2888
0.0274027,11.288
0.0276028,11.2871
0.0278028,11.2863
0.0280028,11.2862
0.0282028,11.2857
0.0284028,11.2852
0.0286029,11.2846
0.0288029,11.2831
0.0290029,11.2829
0.0292029,11.282
0.0294029,11.2808
0.029603,11.2801
0.029803,11.2795
0.030003,11.2787
0.030203,11.2775
0.030403,11.2772
0.0306031,11.276
0.0308031,11.2748
0.0310031,11.2738
0.0312031,11.2731
0.0314031,11.2723
0.0316032,11.2716
0.0318032,11.2706
0.0320032,11.2695
0.0322032,11.2687
0.0324032,11.2676
0.0326033,11.267
0.0328033,11.2666
0.0330033,11.266
0.0332033,11.2652
0.0334033,11.2647
0.0336034,11.2641
0.0338034,11.2628
0.0340034,11.2624
0.0342034,11.2615
0.0344034,11.2605
0.0346035,11.2593
0.0348035,11.2589
0.0350035,11.2581
0.0352035,11.257
0.0354035,11.2564
0.0356036,11.2559
0.0358036,11.255
0.0360036,11.2547
0.0362036,11.254
0.0364036,11.2537
0.0366037,11.2532
0.0368037,11.2525
0.0370037,11.2518
0.0372037,11.2517
0.0374037,11.2507
0.0376038,11.2501
0.0378038,11.2494
0.0380038,11.2491
0.0382038,11.2489
0.0384038,11.2484
0.0386039,11.2478
0.0388039,11.2468
0.0390039,11.2461
0.0392039,11.2449
0.0394039,11.2438
0.039604,11.2434
0.039804,11.2423
0.040004,11.2417
0.040204,11.241
0.040404,11.2403
0.0406041,11.2392
0.0408041,11.2383
0.0410041,11.2375
0.0412041,11.2365
0.0414041,11.2359
0.0416042,11.2351
0.0418042,11.2341
0.0420042,11.2332
0.0422042,11.2329
0.0424042,11.2326
0.0426043,11.2315
0.0428043,11.2307
0.0430043,11.2296
0.0432043,11.2292
0.0434043,11.2287
0.0436044,11.2281
0.0438044,11.2272
0.0440044,11.2265
0.0442044,11.2262
0.0444044,11.2257
0.0446045,11.2249
0.0448045,11.2244
0.0450045,11.2233
0.0452045,11.2227
0.0454045,11.2221
0.0456046,11.2213
0.0458046,11.2209
0.0460046,11.2199
0.0462046,11.2193
0.0464046,11.2186
0.0466047,11.2184
0.0468047,11.2174
0.0470047,11.2167
0.0472047,11.2158
0.0474047,11.2151
0.0476048,11.2143
0.0478048,11.2131
0.0480048,11.2122
0.0482048,11.2118
0.0484048,11.2115
0.0486049,11.2107
0.0488049,11.2103
0.0490049,11.2096
0.0492049,11.2091
0.0494049,11.2082
0.049605,11.2072
0.049805,11.2066
0.050005,11.2059
0.050205,11.2054
0.050405,11.2042
0.0506051,11.2039
0.0508051,11.2032
0.0510051,11.202
0.0512051,11.2014
0.0514051,11.2001
0.0516052,11.1991
0.0518052,11.1985
0.0520052,11.1976
0.0522052,11.1973
0.0524052,11.1966
0.0526053,11.1955
0.0528053,11.1948
0.0530053,11.1937
0.0532053,11.193
0.0534053,11.1918
0.0536054,11.1908
0.0538054,11.1895
0.0540054,11.1887
0.0542054,11.1881
0.0544054,11.1872
0.0546055,11.1867
0.0548055,11.1859
0.0550055,11.1849
0.0552055,11.1846
0.0554055,11.1839
0.0556056,11.1833
0.0558056,11.1824
0.0560056,11.182
0.0562056,11.1811
0.0564056,11.18
0.0566057,11.1789
0.0568057,11.1776
0.0570057,11.1767
0.0572057,11.1759
0.0574057,11.1752
0.0576058,11.1745
0.0578058,11.1733
0.0580058,11.173
0.0582058,11.1719
0.0584058,11.1713
0.0586059,11.1711
0.0588059,11.1702
0.0590059,11.1698
0.0592059,11.169
0.0594059,11.1681
0.059606,11.1674
0.059806,11.1666
0.060006,11.1655
0.060206,11.1642
0.060406,11.164
0.0606061,11.1631
0.0608061,11.1623
0.0610061,11.162
0.0612061,11.1617
0.0614061,11.1607
0.0616062,11.1597
0.0618062,11.1592
0.0620062,11.158
0.0622062,11.1575
0.0624062,11.1572
0.0626063,11.1566
0.0628063,11.1554
0.0630063,11.1543
0.0632063,11.1539
0.0634063,11.1529
0.0636064,11.1522
0.0638064,11.1516
0.0640064,11.1506
0.0642064,11.1498
0.0644064,11.1491
0.0646065,11.1489
0.0648065,11.1479
0.0650065,11.1468
0.0652065,11.1458
0.0654065,11.145
0.0656066,11.1446
0.0658066,11.1434
0.0660066,11.1425
0.0662066,11.1416
0.0664066,11.1407
0.0666067,11.1398
0.0668067,11.1385
0.0670067,11.1376
0.0672067,11.1366
0.0674067,11.1357
0.0676068,11.1352
0.0678068,11.1346
0.0680068,11.1334
0.0682068,11.1328
0.0684068,11.1324
0.0686069,11.1319
0.0688069,11.1316
0.0690069,11.131
0.0692069,11.1304
0.0694069,11.1299
0.069607,11.1292
0.069807,11.1282
0.070007,11.1276
0.070207,11.1267
0.070407,11.126
0.0706071,11.1251
0.0708071,11.1248
0.0710071,11.1243
0.0712071,11.1236
0.0714071,11.1225
0.0716072,11.122
0.0718072,11.1212
0.0720072,11.121
0.0722072,11.1202
0.0724072,11.1194
0.0726073,11.1178
0.0728073,11.1171
0.0730073,11.1163
0.0732073,11.1154
0.0734073,11.115
0.0736074,11.1145
0.0738074,11.1135
0.0740074,11.1128
0.0742074,11.1126
0.0744074,11.1115
0.0746075,11.1111
0.0748075,11.1109
0.0750075,11.1102
0.0752075,11.1091
0.0754075,11.1083
0.0756076,11.1081
0.0758076,11.1076
0.0760076,11.1072
0.0762076,11.107
0.0764076,11.1065
0.0766077,11.1057
0.0768077,11.105
0.0770077,11.1039
0.0772077,11.1027
0.0774077,11.1021
0.0776078,11.1012
0.0778078,11.1006
0.0780078,11.1001
0.0782078,11.0999
0.0784078,11.099
0.0786079,11.0984
0.0788079,11.0976
0.0790079,11.0971
0.0792079,11.0961
0.0794079,11.0956
0.079608,11.0951
0.079808,11.0941
0.080008,11.0937
0.080208,11.0932
0.080408,11.0923
0.0806081,11.0915
0.0808081,11.0909
0.0810081,11.0902
0.0812081,11.0894
0.0814081,11.0883
0.0816082,11.0874
0.0818082,11.0867
0.0820082,11.0861
0.0822082,11.0852
0.0824082,11.0843
0.0826083,11.0832
0.0828083,11.0824
0.0830083,11.0817
0.0832083,11.0812
0.0834083,11.0808
0.0836084,11.0798
0.0838084,11.079
0.0840084,11.0779
0.0842084,11.0768
0.0844084,11.0758
0.0846085,11.0757
0.0848085,11.0756
0.0850085,11.0747
0.0852085,11.0739
0.0854085,11.0733
0.0856086,11.0727
0.0858086,11.0721
0.0860086,11.0713
0.0862086,11.0709
0.0864086,11.0699
0.0866087,11.0696
0.0868087,11.0683
0.0870087,11.0675
0.0872087,11.0669
0.0874087,11.0664
0.0876088,11.0655
0.0878088,11.0645
0.0880088,11.0642
0.0882088,11.063
0.0884088,11.0628
0.0886089,11.0618
0.0888089,11.0612
0.0890089,11.0604
0.0892089,11.0596
0.0894089,11.0589
0.089609,11.0587
0.089809,11.0582
0.090009,11.0574
0.090209,11.0567
0.090409,11.0557
0.0906091,11.0553
0.0908091,11.0551
0.0910091,11.054
0.0912091,11.0532
0.0914091,11.0526
0.0916092,11.0526
0.0918092,11.0519
0.0920092,11.0514
0.0922092,11.051
0.0924092,11.0507
0.0926093,11.0505
0.0928093,11.0498
0.0930093,11.0491
0.0932093,11.0485
0.0934093,11.048
0.0936094,11.0477
0.0938094,11.0472
0.0940094,11.0463
0.0942094,11.045
0.0944094,11.0445
0.0946095,11.0435
0.0948095,11.0431
0.0950095,11.0428
0.0952095,11.0425
0.0954095,11.0417
0.0956096,11.0413
0.0958096,11.0409
0.0960096,11.0404
0.0962096,11.0399
0.0964096,11.0395
0.0966097,11.0384
0.0968097,11.0383
0.0970097,11.0377
0.0972097,11.0367
0.0974097,11.0359
0.0976098,11.0352
0.0978098,11.0346
0.0980098,11.0343
0.0982098,11.0333
0.0984098,11.0327
0.0986099,11.0318
0.0988099,11.0305
0.0990099,11.03
0.0992099,11.0291
0.0994099,11.0283
0.09961,11.0275
0.09981,11.027
0.10001,11.026
0.10021,11.0255
0.10041,11.0247
0.10061,11.0238
0.10081,11.0232
0.10101,11.0223
0.10121,11.0217
0.10141,11.0207
0.10161,11.0195
0.10181,11.0185
0.10201,11.0178
0.10221,11.0169
0.10241,11.0161
0.10261,11.0158
0.10281,11.015
0.10301,11.0142
0.10321,11.0132
0.10341,11.0123
0.10361,11.0112
0.10381,11.0101
0.10401,11.0094
0.10421,11.0091
0.10441,11.0077
0.10461,11.0067
0.10481,11.006
0.105011,11.0053
0.105211,11.0046
0.105411,11.0039
0.105611,11.0035
0.105811,11.0024
0.106011,11.0012
0.106211,11.0008
0.106411,10.9997
0.106611,10.9991
0.106811,10.9984
0.107011,10.9977
0.107211,10.9969
0.107411,10.9958
0.107611,10.9951
0.107811,10.994
0.108011,10.9932
0.108211,10.9928
0.108411,10.9921
0.108611,10.9919
0.108811,10.9907
0.109011,10.9897
0.109211,10.9891
0.109411,10.9882
0.109611,10.9873
0.109811,10.9865
0.110011,10.9857
0.110211,10.9849
0.110411,10.9842
0.110611,10.984
0.110811,10.9835
0.111011,10.9825
0.111211,10.9813
0.111411,10.9809
0.111611,10.9797
0.111811,10.9792
0.112011,10.978
0.112211,10.9771
0.112411,10.9765
0.112611,10.9757
0.112811,10.9749
0.113011,10.974
0.113211,10.9729
0.113411,10.9718
0.113611,10.9712
0.113811,10.9703
0.114011,10.9697
0.114211,10.9691
0.114411,10.9678
0.114611,10.9674
0.114811,10.9666
0.115012,10.9658
0.115212,10.9645
0.115412,10.9638
0.115612,10.9637
0.115812,10.9627
0.116012,10.9618
0.116212,10.961
0.116412,10.9604
